Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Probability,Return_Risk
8371,8371,8371,116,328,4,145.73,3,2,1,214.0,59,0,67,1,2,48.62,0.8270412170117618,High
8372,8372,8372,416,352,4,172.23,4,3,1,-62.0,21,0,27,0,0,33.89,0.9999314329718939,High
8373,8373,8373,165,567,0,125.18,1,3,1,404.0,68,1,98,3,1,31.71,0.9994133063270187,High
8374,8374,8374,678,11,2,182.51,1,2,1,-667.0,38,0,90,2,1,34.38,0.9990587263829699,High
8375,8375,8375,492,271,4,237.32,4,3,1,-219.0,32,1,87,1,0,32.18,0.9996871970498283,High
8376,8376,8376,526,295,0,96.95,2,2,1,-229.0,32,0,41,2,1,8.58,0.9999637082794958,High
8377,8377,8377,388,282,2,213.24,3,2,1,-104.0,49,1,32,0,0,48.16,0.9982632611679702,High
8378,8378,8378,187,219,0,337.12,4,3,1,34.0,62,0,56,2,1,43.82,0.8707752358598804,High
8379,8379,8379,233,556,2,273.52,4,3,1,325.0,45,0,22,2,1,6.99,0.9998874753137451,High
8380,8380,8380,382,621,4,477.24,5,3,1,241.0,21,1,77,1,1,37.69,0.9999853685700202,High
8381,8381,8381,27,119,0,5.36,4,1,0,1.4536817102137767,30,1,89,1,1,40.99,0.5072798977443478,Low
8382,8382,8382,392,119,2,148.82,3,1,0,1.4536817102137767,36,0,68,1,1,0.29,0.02520114618050205,Low
8383,8383,8383,197,384,3,171.17,3,0,1,189.0,63,0,18,1,2,3.34,0.9584719507811047,High
8384,8384,8384,703,724,0,359.07,3,0,1,23.0,66,0,79,3,0,22.08,0.999999838434163,High
8385,8385,8385,93,119,2,414.26,4,1,0,1.4536817102137767,32,1,92,3,0,26.54,0.11883860369099289,Low
8386,8386,8386,529,119,0,314.49,2,1,0,1.4536817102137767,62,1,27,3,0,26.34,0.0019290122387337417,Low
8387,8387,8387,713,159,0,29.06,3,3,1,-552.0,24,1,62,3,2,2.21,0.9999866216832567,High
8388,8388,8388,630,52,2,486.24,4,3,1,-578.0,20,1,17,2,2,41.71,0.9989242971914041,High
8389,8389,8389,597,269,0,225.4,4,2,1,-326.0,62,0,50,2,2,19.03,0.9998404544419016,High
8390,8390,8390,515,105,0,484.06,3,2,1,-409.0,28,0,75,0,1,34.11,0.9971141533435735,High
8391,8391,8391,525,725,3,407.59,5,3,1,202.0,29,1,21,3,1,28.08,0.999999776177427,High
8392,8392,8392,50,205,1,411.63,3,1,1,157.0,58,0,63,1,0,19.58,0.20474077707875538,Low
8393,8393,8393,386,266,2,454.6,3,1,1,-118.0,37,0,12,3,1,41.38,0.9912779501458082,High
8394,8394,8394,133,119,2,197.37,1,1,0,1.4536817102137767,21,1,26,0,0,35.69,0.557120451495492,Low
8395,8395,8395,239,184,3,195.86,2,3,1,-53.0,24,1,60,0,1,21.57,0.9843660475299686,High
8396,8396,8396,464,119,2,443.15,3,1,0,1.4536817102137767,20,0,39,0,1,5.31,0.014138160881179444,Low
8397,8397,8397,108,656,0,426.32,1,3,1,550.0,52,1,38,2,0,40.55,0.9998172228625917,High
8398,8398,8398,514,288,4,439.13,3,1,1,-224.0,42,0,73,1,2,1.2,0.9990008599111385,High
8399,8399,8399,393,116,4,339.32,2,0,1,-276.0,62,1,1,3,0,27.41,0.8014113067467022,High
8400,8400,8400,554,119,3,280.76,5,1,0,1.4536817102137767,42,1,57,1,1,9.48,0.0009216392399346026,Low
8401,8401,8401,401,573,0,38.62,3,3,1,174.0,39,0,57,3,0,20.48,0.9999972154897653,High
8402,8402,8402,191,119,2,9.24,1,1,0,1.4536817102137767,62,0,12,3,0,38.56,0.17284489618453588,Low
8403,8403,8403,438,357,3,407.05,5,1,1,-79.0,42,1,32,1,2,14.7,0.9983253509670009,High
8404,8404,8404,427,379,2,311.28,4,1,1,-46.0,46,0,77,1,1,6.42,0.9993198085798677,High
8405,8405,8405,248,119,3,407.83,4,1,0,1.4536817102137767,41,0,2,3,0,5.32,0.05586945684918399,Low
8406,8406,8406,617,637,2,247.43,4,1,1,22.0,28,1,4,3,0,30.86,0.9999996389398447,High
8407,8407,8407,310,72,3,498.46,5,0,1,-238.0,57,1,84,3,1,7.66,0.11093194963367171,Low
8408,8408,8408,215,265,3,437.04,1,2,1,52.0,49,1,36,2,2,3.02,0.9536502537123341,High
8409,8409,8409,572,119,2,187.65,1,1,0,1.4536817102137767,30,0,62,3,2,43.54,0.0017382660511053782,Low
8410,8410,8410,294,119,2,220.78,2,1,0,1.4536817102137767,46,0,90,2,0,16.95,0.04106186093524624,Low
8411,8411,8411,309,270,0,115.14,2,1,1,-37.0,46,1,82,2,1,43.4,0.9810294801745997,High
8412,8412,8412,474,161,2,474.28,5,3,1,-311.0,21,0,27,3,0,3.68,0.9988267273601307,High
8413,8413,8413,13,377,2,209.8,1,3,1,366.0,49,1,37,3,2,7.86,0.9430165278318908,High
8414,8414,8414,112,119,2,493.17,5,1,0,1.4536817102137767,20,1,27,3,2,44.22,0.07915611666194201,Low
8415,8415,8415,730,88,2,219.27,3,2,1,-641.0,47,1,1,0,0,39.84,0.9998970068945376,High
8416,8416,8416,630,389,3,457.53,4,3,1,-239.0,66,0,44,0,0,33.56,0.9999906723892248,High
8417,8417,8417,622,119,4,479.03,2,1,0,1.4536817102137767,59,1,37,2,1,4.15,0.00032926455510862417,Low
8418,8418,8418,82,274,1,269.4,3,3,1,194.0,30,0,7,0,2,16.94,0.9666606087625204,High
8419,8419,8419,291,627,0,179.63,4,3,1,338.0,62,0,71,2,2,6.62,0.9999717381207671,High
8420,8420,8420,81,257,1,423.5,5,3,1,178.0,51,1,21,0,2,1.59,0.8078695273724252,High
8421,8421,8421,179,243,4,146.0,3,2,1,66.0,41,1,61,0,0,9.67,0.9443431725375023,High
8422,8422,8422,320,552,1,27.79,4,3,1,234.0,35,0,55,0,1,34.27,0.9999849347943052,High
8423,8423,8423,498,119,4,305.63,2,1,0,1.4536817102137767,21,1,24,3,2,12.69,0.00394696303405697,Low
8424,8424,8424,530,414,4,335.46,3,1,1,-114.0,44,0,80,0,2,2.02,0.999919649915196,High
8425,8425,8425,453,119,0,102.76,5,1,0,1.4536817102137767,42,1,44,2,2,26.76,0.003922995749847899,Low
8426,8426,8426,577,605,3,462.06,5,2,1,30.0,66,0,90,2,1,18.61,0.9999947766333244,High
8427,8427,8427,442,365,1,278.63,2,1,1,-75.0,41,1,93,2,0,28.45,0.9994573800140785,High
8428,8428,8428,405,119,1,408.97,1,1,0,1.4536817102137767,64,1,50,0,1,24.26,0.008524351403519894,Low
8429,8429,8429,233,333,2,437.07,3,0,1,102.0,55,0,48,2,1,4.01,0.9224675809522406,High
8430,8430,8430,61,243,4,289.13,5,3,1,184.0,22,1,7,1,1,0.85,0.8482280898214227,High
8431,8431,8431,322,119,3,314.84,2,1,0,1.4536817102137767,21,0,41,3,1,26.04,0.037904224227825814,Low
8432,8432,8432,175,25,0,175.83,1,1,1,-150.0,24,1,19,1,1,47.04,0.3948189703033474,Low
8433,8433,8433,104,617,2,184.59,3,0,1,515.0,52,1,33,1,0,37.81,0.9951669765469419,High
8434,8434,8434,470,119,4,498.63,5,1,0,1.4536817102137767,39,1,32,1,1,41.21,0.0010747638950257495,Low
8435,8435,8435,728,119,2,333.64,1,1,0,1.4536817102137767,28,1,67,0,1,43.86,0.0003919705965150976,Low
8436,8436,8436,472,520,1,225.92,4,1,1,50.0,50,1,4,0,2,0.94,0.99998152663267,High
8437,8437,8437,440,593,3,492.62,4,2,1,155.0,63,0,87,2,1,22.75,0.9999578021749913,High
8438,8438,8438,290,119,3,450.58,4,1,0,1.4536817102137767,21,0,76,2,2,33.51,0.015582037372617723,Low
8439,8439,8439,462,136,3,75.66,2,1,1,-325.0,65,0,38,3,1,24.71,0.982375724429996,High
8440,8440,8440,116,119,2,283.46,4,1,0,1.4536817102137767,33,0,37,1,1,28.05,0.24867636176476227,Low
8441,8441,8441,702,119,2,483.12,4,1,0,1.4536817102137767,33,1,52,1,2,39.97,0.00011427698255306402,Low
8442,8442,8442,454,119,3,135.23,2,1,0,1.4536817102137767,63,0,92,0,0,21.36,0.005767759987910292,Low
8443,8443,8443,554,119,2,243.93,4,1,0,1.4536817102137767,63,0,44,0,2,15.03,0.0010663751035083226,Low
8444,8444,8444,612,123,2,236.58,5,1,1,-488.0,60,1,22,0,0,43.31,0.9970020808282252,High
8445,8445,8445,251,428,4,427.4,2,2,1,179.0,56,1,84,2,2,27.09,0.9911155171815224,High
8446,8446,8446,214,683,3,385.26,5,0,1,471.0,24,0,6,1,1,37.53,0.9996857583424461,High
8447,8447,8447,468,119,4,472.08,5,1,0,1.4536817102137767,66,0,75,3,1,4.58,0.0005205163237604882,Low
8448,8448,8448,724,52,4,15.08,2,1,1,-672.0,45,0,91,1,2,46.29,0.9989037564246279,High
8449,8449,8449,19,330,1,476.07,5,0,1,313.0,21,0,56,2,2,42.37,0.2195519121531545,Low
8450,8450,8450,442,660,0,333.31,3,0,1,220.0,47,0,46,3,0,32.86,0.9999873245579964,High
8451,8451,8451,633,477,3,432.18,3,0,1,-154.0,48,1,89,1,0,27.11,0.9999738430666528,High
8452,8452,8452,207,119,4,331.4,2,1,0,1.4536817102137767,20,0,75,3,2,1.32,0.09619039277024907,Low
8453,8453,8453,353,178,0,339.7,3,1,1,-173.0,56,1,33,1,1,47.43,0.9385871555193931,High
8454,8454,8454,205,727,3,222.31,1,2,1,524.0,50,1,11,0,2,5.21,0.999985468044719,High
8455,8455,8455,247,119,2,191.62,1,1,0,1.4536817102137767,33,0,34,1,0,13.39,0.2453526344334289,Low
8456,8456,8456,141,119,4,107.63,5,1,0,1.4536817102137767,63,1,62,3,1,20.5,0.035392530932462245,Low
8457,8457,8457,116,119,3,481.76,4,1,0,1.4536817102137767,47,1,26,3,0,7.63,0.10355013617114284,Low
8458,8458,8458,655,119,1,96.36,5,1,0,1.4536817102137767,46,0,45,0,0,37.05,0.0007719012189288021,Low
8459,8459,8459,276,119,4,250.78,1,1,0,1.4536817102137767,55,1,53,1,2,43.1,0.019481165512333004,Low
8460,8460,8460,156,691,3,488.43,1,3,1,537.0,42,0,30,1,1,49.27,0.9999415270537481,High
8461,8461,8461,394,424,3,44.29,1,1,1,32.0,63,0,80,3,2,11.32,0.9994044772715148,High
8462,8462,8462,489,237,1,155.87,1,1,1,-250.0,48,0,3,0,1,8.87,0.9997050056738056,High
8463,8463,8463,568,119,4,229.34,2,1,0,1.4536817102137767,58,0,63,1,1,17.88,0.0011011613290229498,Low
8464,8464,8464,422,371,1,265.97,3,1,1,-49.0,50,0,15,3,1,20.33,0.9993978610579581,High
8465,8465,8465,668,119,2,154.63,4,1,0,1.4536817102137767,28,1,13,2,2,12.99,0.0006902056303746102,Low
8466,8466,8466,522,626,1,206.25,1,1,1,106.0,50,1,40,2,1,36.94,0.9999980137201296,High
8467,8467,8467,400,119,2,291.25,3,1,0,1.4536817102137767,18,1,25,0,0,17.32,0.03877441783902205,Low
8468,8468,8468,263,119,4,292.58,3,1,0,1.4536817102137767,27,1,80,2,1,41.65,0.02278950909990032,Low
8469,8469,8469,624,130,2,339.79,1,1,1,-493.0,63,1,95,0,0,36.27,0.9982136487803311,High
8470,8470,8470,299,119,1,367.39,3,1,0,1.4536817102137767,39,0,70,3,1,20.16,0.023299540914085225,Low
8471,8471,8471,215,611,2,27.28,4,1,1,398.0,44,0,71,1,1,10.34,0.9997372307921221,High
8472,8472,8472,487,119,3,132.43,2,1,0,1.4536817102137767,65,0,57,3,0,40.14,0.0020342527732587347,Low
8473,8473,8473,471,119,0,477.53,3,1,0,1.4536817102137767,55,0,66,0,2,2.24,0.0038625709366892523,Low
8474,8474,8474,34,119,1,401.69,2,1,0,1.4536817102137767,42,0,60,0,0,33.03,0.543331899697286,Low
8475,8475,8475,274,119,3,355.05,1,1,0,1.4536817102137767,51,0,88,1,1,9.63,0.04102213653054883,Low
8476,8476,8476,630,133,1,159.93,4,1,1,-496.0,63,0,27,1,1,45.36,0.9984861297352401,High
8477,8477,8477,334,335,3,288.72,4,0,1,3.0,62,1,67,0,2,40.02,0.9518671178239116,High
8478,8478,8478,395,594,2,380.65,2,2,1,201.0,26,0,80,2,1,35.0,0.999987779657775,High
8479,8479,8479,462,78,4,126.23,1,1,1,-384.0,60,1,52,2,1,24.1,0.9578458434334532,High
8480,8480,8480,272,119,2,295.54,4,1,0,1.4536817102137767,27,0,56,3,0,12.99,0.05309371707584979,Low
8481,8481,8481,534,119,0,432.02,3,1,0,1.4536817102137767,42,1,8,1,2,41.06,0.0017784500222853804,Low
8482,8482,8482,464,119,1,262.97,3,1,0,1.4536817102137767,43,1,94,1,1,42.78,0.002672940378952353,Low
8483,8483,8483,712,119,4,320.69,2,1,0,1.4536817102137767,62,0,88,2,1,4.44,0.00012157605333165066,Low
8484,8484,8484,253,119,3,387.07,2,1,0,1.4536817102137767,43,0,40,2,2,15.34,0.04272241248065937,Low
8485,8485,8485,699,119,0,290.21,5,1,0,1.4536817102137767,55,0,10,1,1,15.93,0.00033450270376161206,Low
8486,8486,8486,70,119,0,129.97,2,1,0,1.4536817102137767,46,0,53,0,1,22.27,0.5958644869512725,Low
8487,8487,8487,650,257,0,248.85,3,2,1,-391.0,55,1,69,3,2,27.62,0.9998818952265758,High
8488,8488,8488,192,195,3,353.43,2,3,1,5.0,45,1,76,3,2,26.26,0.8196160647154371,High
8489,8489,8489,295,507,3,432.74,4,3,1,214.0,35,0,23,2,1,41.57,0.9998052358205384,High
8490,8490,8490,221,137,2,421.64,4,1,1,-83.0,19,1,95,1,1,6.76,0.6065503545007368,Low
8491,8491,8491,618,727,0,344.33,1,1,1,111.0,37,1,87,1,2,13.04,0.9999999250834511,High
8492,8492,8492,648,212,1,275.64,2,0,1,-434.0,18,1,18,2,2,21.38,0.9998026782678602,High
8493,8493,8493,583,119,1,267.35,2,1,0,1.4536817102137767,59,0,97,1,1,4.61,0.0012291101704408273,Low
8494,8494,8494,384,707,1,146.88,2,2,1,325.0,18,0,15,1,1,22.92,0.9999996246155104,High
8495,8495,8495,220,119,2,18.41,5,1,0,1.4536817102137767,61,1,53,1,0,47.99,0.03486686922751943,Low
8496,8496,8496,101,119,4,465.6,4,1,0,1.4536817102137767,47,1,72,1,2,44.51,0.04170741788145358,Low
8497,8497,8497,251,119,3,328.66,1,1,0,1.4536817102137767,24,1,82,2,1,24.59,0.06532569298582373,Low
8498,8498,8498,697,126,4,361.6,1,0,1,-570.0,21,0,92,1,1,2.17,0.9995934371090279,High
8499,8499,8499,544,9,2,480.15,3,3,1,-535.0,62,1,17,1,1,49.91,0.9841687177325577,High
8500,8500,8500,128,721,0,232.37,4,3,1,595.0,58,1,28,1,1,10.87,0.9999489540696576,High
8501,8501,8501,254,487,1,433.79,1,2,1,235.0,31,0,14,2,1,39.47,0.9996986089360456,High
8502,8502,8502,321,119,2,27.66,5,1,0,1.4536817102137767,62,1,26,1,0,42.27,0.0147164347192443,Low
8503,8503,8503,107,119,3,266.2,3,1,0,1.4536817102137767,58,1,58,0,1,37.24,0.12018712923744006,Low
8504,8504,8504,314,119,3,38.29,1,1,0,1.4536817102137767,38,1,72,2,1,23.16,0.04438749311365707,Low
8505,8505,8505,671,119,3,19.97,1,1,0,1.4536817102137767,60,1,42,0,1,40.41,0.000628750990683462,Low
8506,8506,8506,461,726,2,463.59,1,1,1,267.0,21,1,29,1,2,20.97,0.9999993229508713,High
8507,8507,8507,217,119,3,170.55,4,1,0,1.4536817102137767,48,0,81,3,1,39.15,0.0257278864877755,Low
8508,8508,8508,278,236,2,105.5,3,1,1,-40.0,55,0,29,3,2,29.56,0.9283651962312814,High
8509,8509,8509,392,119,4,303.58,3,1,0,1.4536817102137767,37,0,18,2,2,37.49,0.007184265118862847,Low
8510,8510,8510,318,679,1,433.87,4,0,1,363.0,56,1,74,0,2,29.01,0.9997793834494513,High
8511,8511,8511,256,310,1,466.54,3,3,1,56.0,69,0,84,2,0,45.88,0.9814421686943653,High
8512,8512,8512,288,119,0,168.73,1,1,0,1.4536817102137767,59,1,62,0,0,17.77,0.0861396421236417,Low
8513,8513,8513,663,119,0,104.14,3,1,0,1.4536817102137767,38,0,85,3,0,21.46,0.0008361284353942793,Low
8514,8514,8514,638,119,1,66.29,5,1,0,1.4536817102137767,48,0,75,0,1,6.22,0.0009139910665890835,Low
8515,8515,8515,503,119,4,389.52,4,1,0,1.4536817102137767,25,0,67,1,1,26.14,0.002187168557535191,Low
8516,8516,8516,682,119,0,379.09,1,1,0,1.4536817102137767,64,0,67,0,2,25.84,0.0003810527744877091,Low
8517,8517,8517,34,119,0,77.1,2,1,0,1.4536817102137767,54,1,32,1,0,22.51,0.6504842112795217,Low
8518,8518,8518,685,543,0,364.06,4,3,1,-140.0,62,0,44,0,2,9.43,0.9999998286536274,High
8519,8519,8519,61,78,2,439.99,3,3,1,17.0,66,0,10,1,2,6.07,0.15758555734262147,Low
8520,8520,8520,428,119,2,8.04,3,1,0,1.4536817102137767,33,0,86,1,1,33.27,0.01267708234329371,Low
8521,8521,8521,388,566,0,350.83,1,1,1,180.0,59,1,28,1,2,13.73,0.9999589821906394,High
8522,8522,8522,437,163,0,191.62,2,1,1,-272.0,57,0,68,0,0,4.35,0.9955524521597792,High
8523,8523,8523,474,486,4,341.94,4,2,1,14.0,39,0,92,1,2,19.98,0.9999437914593278,High
8524,8524,8524,349,623,1,289.07,3,1,1,276.0,23,1,51,2,0,46.4,0.9999705116200872,High
8525,8525,8525,361,119,1,318.91,4,1,0,1.4536817102137767,33,0,88,1,1,18.62,0.015465969137813168,Low
8526,8526,8526,239,119,4,70.3,3,1,0,1.4536817102137767,67,0,13,1,0,32.99,0.05812867197086031,Low
8527,8527,8527,251,119,1,299.53,3,1,0,1.4536817102137767,42,1,35,2,0,12.01,0.07530859637845114,Low
8528,8528,8528,448,590,2,231.05,5,3,1,144.0,30,1,45,2,1,4.12,0.9999973847761496,High
8529,8529,8529,479,104,4,464.18,4,3,1,-374.0,21,0,95,0,0,6.26,0.997256695916807,High
8530,8530,8530,414,119,0,445.62,1,1,0,1.4536817102137767,50,0,86,0,2,28.54,0.008793876257811995,Low
8531,8531,8531,341,226,3,410.39,4,0,1,-113.0,45,0,96,2,1,40.99,0.8052460588659487,High
8532,8532,8532,174,119,1,53.45,5,1,0,1.4536817102137767,23,1,91,3,2,48.73,0.05759653279802629,Low
8533,8533,8533,509,119,1,32.09,1,1,0,1.4536817102137767,49,0,53,0,0,17.72,0.015667812913211,Low
8534,8534,8534,178,119,0,63.11,4,1,0,1.4536817102137767,69,0,33,3,0,5.79,0.12788493665438141,Low
8535,8535,8535,355,449,3,266.27,5,0,1,96.0,34,1,3,3,1,48.9,0.9968166658957464,High
8536,8536,8536,213,119,2,456.44,2,1,0,1.4536817102137767,20,0,90,3,2,49.0,0.04228104877932626,Low
8537,8537,8537,415,119,1,106.35,5,1,0,1.4536817102137767,18,1,34,0,0,20.83,0.029333434759775588,Low
8538,8538,8538,412,449,0,161.76,3,1,1,39.0,50,1,90,0,0,13.96,0.9998634732027109,High
8539,8539,8539,629,208,3,452.17,3,0,1,-419.0,29,1,57,1,0,10.93,0.9993464098773914,High
8540,8540,8540,274,119,0,166.22,5,1,0,1.4536817102137767,49,1,28,3,0,0.27,0.04566078587388448,Low
8541,8541,8541,582,469,4,436.91,4,0,1,-111.0,42,0,64,0,2,29.1,0.9999285595121677,High
8542,8542,8542,115,119,1,226.72,3,1,0,1.4536817102137767,61,1,45,2,1,0.75,0.18141607611820762,Low
8543,8543,8543,5,630,2,174.34,1,3,1,627.0,54,0,97,1,0,2.45,0.9992807695521948,High
8544,8544,8544,225,585,0,189.81,5,0,1,362.0,30,1,48,0,1,46.86,0.9989660302487922,High
8545,8545,8545,4,119,1,367.39,1,1,0,1.4536817102137767,27,0,91,2,2,20.51,0.5840563624878011,Low
8546,8546,8546,12,497,2,275.83,5,3,1,487.0,39,0,5,1,1,23.9,0.9908116129525444,High
8547,8547,8547,23,119,2,463.04,1,1,0,1.4536817102137767,34,1,68,0,0,4.61,0.6492425472839446,Low
8548,8548,8548,266,508,1,452.79,5,2,1,244.0,22,0,3,3,0,29.3,0.9996784103725124,High
8549,8549,8549,633,598,2,52.48,2,0,1,-33.0,32,1,79,0,2,37.01,0.9999990455372554,High
8550,8550,8550,323,170,0,418.53,4,3,1,-151.0,24,0,27,1,2,29.09,0.9909970561335852,High
8551,8551,8551,436,681,3,126.59,1,2,1,247.0,31,1,13,1,1,11.5,0.9999995998532754,High
8552,8552,8552,140,119,1,270.59,3,1,0,1.4536817102137767,44,0,70,1,1,48.42,0.13388306573175887,Low
8553,8553,8553,17,119,4,256.42,5,1,0,1.4536817102137767,60,0,41,1,0,1.61,0.3240103729201959,Low
8554,8554,8554,118,119,0,401.95,1,1,0,1.4536817102137767,67,1,7,3,1,41.37,0.1313343294921258,Low
8555,8555,8555,230,119,3,254.17,2,1,0,1.4536817102137767,29,0,44,0,0,44.03,0.1497835203531019,Low
8556,8556,8556,644,119,1,241.55,3,1,0,1.4536817102137767,70,1,78,2,2,0.12,0.00022253744223945984,Low
8557,8557,8557,208,119,2,232.59,2,1,0,1.4536817102137767,38,1,82,0,0,8.67,0.1689005728976559,Low
8558,8558,8558,600,204,2,282.65,4,1,1,-394.0,31,1,16,1,0,10.1,0.999736704934884,High
8559,8559,8559,691,119,0,32.0,4,1,0,1.4536817102137767,23,0,68,1,0,44.16,0.0010599922527042755,Low
8560,8560,8560,470,260,2,375.58,3,2,1,-208.0,21,1,89,2,1,27.83,0.9990181423355986,High
8561,8561,8561,560,119,4,470.11,3,1,0,1.4536817102137767,42,1,59,1,0,28.7,0.0007533604955779578,Low
8562,8562,8562,104,312,3,304.15,5,0,1,210.0,26,0,34,0,0,29.62,0.7193612245229062,High
8563,8563,8563,16,119,0,335.23,4,1,0,1.4536817102137767,69,0,29,1,1,29.49,0.31400897003794787,Low
8564,8564,8564,656,336,0,226.91,4,3,1,-318.0,64,1,35,2,0,10.05,0.9999936573996479,High
8565,8565,8565,379,578,1,394.09,3,3,1,201.0,52,0,38,0,0,17.93,0.9999940118486641,High
8566,8566,8566,497,92,3,257.43,4,0,1,-404.0,40,0,82,1,1,22.05,0.9483908419305109,High
8567,8567,8567,219,119,2,371.11,2,1,0,1.4536817102137767,20,1,81,0,0,31.6,0.1393585639796864,Low
8568,8568,8568,275,119,3,429.26,5,1,0,1.4536817102137767,54,0,90,0,1,32.91,0.009315202234682836,Low
8569,8569,8569,4,119,1,442.3,2,1,0,1.4536817102137767,59,0,55,1,1,4.64,0.4871447822945649,Low
8570,8570,8570,273,610,4,137.68,3,3,1,339.0,67,1,49,1,0,16.96,0.9999503772517543,High
8571,8571,8571,322,119,0,42.47,5,1,0,1.4536817102137767,34,1,54,3,0,13.29,0.03528832610444431,Low
8572,8572,8572,52,52,4,388.73,3,2,1,0.0,32,1,72,0,2,27.6,0.038970501285491,Low
8573,8573,8573,412,527,0,475.95,1,2,1,117.0,24,0,18,3,2,35.17,0.9999847263577241,High
8574,8574,8574,395,107,1,75.81,5,0,1,-287.0,57,1,48,3,0,13.46,0.8129394845952942,High
8575,8575,8575,662,119,4,411.19,2,1,0,1.4536817102137767,57,0,20,0,2,39.79,0.0002652367939033937,Low
8576,8576,8576,488,119,1,360.47,3,1,0,1.4536817102137767,19,1,51,1,1,28.48,0.006110985748104985,Low
8577,8577,8577,416,119,3,360.22,1,1,0,1.4536817102137767,40,0,14,2,1,45.21,0.010250579110378473,Low
8578,8578,8578,112,119,3,20.23,3,1,0,1.4536817102137767,60,0,93,1,2,47.15,0.09646825407608826,Low
8579,8579,8579,614,119,3,484.95,3,1,0,1.4536817102137767,67,1,13,2,1,35.38,0.0001908189110015908,Low
8580,8580,8580,309,119,0,222.18,1,1,0,1.4536817102137767,60,0,27,0,0,21.98,0.09509045895564923,Low
8581,8581,8581,477,119,1,445.21,2,1,0,1.4536817102137767,30,1,38,3,1,30.08,0.003908994456948509,Low
8582,8582,8582,605,124,4,131.67,2,1,1,-480.0,38,1,93,0,2,33.3,0.997815911065047,High
8583,8583,8583,121,393,0,160.01,2,3,1,274.0,42,1,76,1,1,27.02,0.99413036801158,High
8584,8584,8584,355,119,1,367.48,4,1,0,1.4536817102137767,24,0,67,0,2,36.58,0.017459002446288625,Low
8585,8585,8585,620,119,4,295.17,3,1,0,1.4536817102137767,36,1,65,3,1,9.36,0.0004372928627447073,Low
8586,8586,8586,470,79,4,498.48,5,1,1,-391.0,42,1,92,2,0,22.34,0.859552153868836,High
8587,8587,8587,45,119,4,35.29,5,1,0,1.4536817102137767,39,1,92,2,2,47.12,0.11606427710731608,Low
8588,8588,8588,299,119,3,261.13,1,1,0,1.4536817102137767,22,1,99,3,2,47.75,0.0186294839493974,Low
8589,8589,8589,199,240,4,214.58,3,1,1,43.0,48,1,16,2,1,48.83,0.7356329292534287,High
8590,8590,8590,229,596,0,354.7,2,1,1,369.0,60,0,30,1,1,28.1,0.9996635030334884,High
8591,8591,8591,444,119,1,101.38,3,1,0,1.4536817102137767,35,0,91,0,1,18.78,0.014023252022617196,Low
8592,8592,8592,611,357,2,277.7,4,1,1,-252.0,69,1,87,3,2,31.19,0.999603565749131,High
8593,8593,8593,192,119,0,293.27,4,1,0,1.4536817102137767,46,1,84,0,0,18.68,0.10301058915188735,Low
8594,8594,8594,118,200,0,377.8,4,3,1,84.0,48,1,75,3,2,10.09,0.6195519428699452,Low
8595,8595,8595,191,119,2,198.47,3,1,0,1.4536817102137767,24,0,31,1,1,24.42,0.24055151553312265,Low
8596,8596,8596,259,119,1,66.23,4,1,0,1.4536817102137767,53,1,37,0,2,19.56,0.053404482166799695,Low
8597,8597,8597,474,119,3,403.6,4,1,0,1.4536817102137767,24,0,22,3,2,42.66,0.002160080875926953,Low
8598,8598,8598,37,2,1,103.42,4,1,1,-35.0,27,0,58,1,2,6.75,0.02672616682299607,Low
8599,8599,8599,161,571,1,47.99,2,1,1,412.0,23,1,11,3,1,17.43,0.9995901705505008,High
8600,8600,8600,42,390,2,458.49,1,1,1,350.0,27,1,19,3,0,45.35,0.872122783580708,High
8601,8601,8601,594,493,0,289.0,5,0,1,-99.0,68,1,82,2,0,25.21,0.9999398061091025,High
8602,8602,8602,482,119,1,103.26,4,1,0,1.4536817102137767,61,0,66,1,0,26.32,0.003606560282991279,Low
8603,8603,8603,718,119,2,172.09,2,1,0,1.4536817102137767,40,0,63,3,0,33.97,0.00033832477611581846,Low
8604,8604,8604,670,119,2,468.73,5,1,0,1.4536817102137767,47,1,66,2,2,18.26,8.36240981585026e-05,Low
8605,8605,8605,516,419,1,379.07,1,2,1,-95.0,33,1,43,2,2,27.89,0.9999763454837945,High
8606,8606,8606,462,271,3,307.57,3,0,1,-189.0,63,0,93,3,0,4.38,0.9898420942608103,High
8607,8607,8607,644,94,0,300.47,1,3,1,-549.0,39,1,86,2,0,30.15,0.9998257298645469,High
8608,8608,8608,685,706,0,492.54,5,0,1,23.0,65,1,47,3,2,10.06,0.9999991761449447,High
8609,8609,8609,267,248,1,339.88,5,2,1,-17.0,31,0,48,3,0,31.86,0.9710713172363915,High
8610,8610,8610,595,416,2,281.54,5,0,1,-177.0,40,1,61,3,2,3.31,0.9998645044497634,High
8611,8611,8611,564,119,2,231.2,2,1,0,1.4536817102137767,58,0,12,1,2,43.69,0.0013312862695266702,Low
8612,8612,8612,102,91,4,251.18,5,1,1,-10.0,56,0,94,3,1,46.49,0.013508429324660372,Low
8613,8613,8613,474,119,4,112.59,4,1,0,1.4536817102137767,32,1,40,1,1,31.38,0.004050177757352149,Low
